,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
59,2020,12072.7354777743,NY.GDP.PCAP.PP.CD,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
60,2009,3868.7439423357,NY.GDP.PCAP.PP.CD,PAK,Pakistan,South Asia,Lower middle income,Blend
61,2010,3890.290618608,NY.GDP.PCAP.PP.CD,PAK,Pakistan,South Asia,Lower middle income,Blend
62,2011,3993.5593669876,NY.GDP.PCAP.PP.CD,PAK,Pakistan,South Asia,Lower middle income,Blend
63,2012,4018.7327373187,NY.GDP.PCAP.PP.CD,PAK,Pakistan,South Asia,Lower middle income,Blend
64,2013,4103.6295635188,NY.GDP.PCAP.PP.CD,PAK,Pakistan,South Asia,Lower middle income,Blend
65,2014,4238.6338674009,NY.GDP.PCAP.PP.CD,PAK,Pakistan,South Asia,Lower middle income,Blend
66,2015,4373.0144748822,NY.GDP.PCAP.PP.CD,PAK,Pakistan,South Asia,Lower middle income,Blend
67,2016,4410.0065649467,NY.GDP.PCAP.PP.CD,PAK,Pakistan,South Asia,Lower middle income,Blend
68,2017,4571.205078408,NY.GDP.PCAP.PP.CD,PAK,Pakistan,South Asia,Lower middle income,Blend
69,2018,4853.2665574025,NY.GDP.PCAP.PP.CD,PAK,Pakistan,South Asia,Lower middle income,Blend
70,2019,4896.3931450617,NY.GDP.PCAP.PP.CD,PAK,Pakistan,South Asia,Lower middle income,Blend
71,2020,4812.8898182096,NY.GDP.PCAP.PP.CD,PAK,Pakistan,South Asia,Lower middle income,Blend
72,2009,19389.9411762443,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
73,2010,20490.1267193879,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
74,2011,22798.6744273279,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
75,2012,24303.4734145818,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
76,2013,26073.8745307451,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
77,2014,25761.6480209933,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
78,2015,24085.3241847947,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
79,2016,24128.0864065399,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
80,2017,25926.4438539743,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
81,2018,28821.2474490524,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
82,2019,29967.1288518394,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
83,2020,29812.2102548453,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
84,2009,12568.453603784,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
85,2010,12912.1250302392,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
86,2011,13393.7668852316,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
87,2012,13215.7086791394,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
88,2013,13606.9428955207,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
89,2014,13602.102642918,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
90,2015,13701.9453895081,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
91,2016,13748.4614158257,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
92,2017,13860.2701664709,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
93,2018,14209.0938333315,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
94,2019,14289.7600030669,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
95,2020,13360.5740081457,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
96,2009,3952.7342408953,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
97,2010,4213.2957214597,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
98,2011,4523.2527276032,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
99,2012,5042.4811863999,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
100,2013,5358.9466369512,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
101,2014,5745.2052535134,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
102,2015,6102.6368690478,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
103,2016,6572.9762342062,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
104,2017,7155.4431870997,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
105,2018,7768.0802175204,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
106,2019,8381.2393196343,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
107,2020,8650.1334696046,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
108,2010,19.68,BAR.PRM.CMPT.5559.ZS,BGD,Bangladesh,South Asia,Lower middle income,IDA
109,2010,29.51,BAR.PRM.CMPT.5559.ZS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
110,2010,29.65,BAR.PRM.CMPT.5559.ZS,CHN,China,East Asia & Pacific,Upper middle income,IBRD
111,2010,10.94,BAR.PRM.CMPT.5559.ZS,IND,India,South Asia,Lower middle income,IBRD
112,2010,30.87,BAR.PRM.CMPT.5559.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
113,2010,9.85,BAR.PRM.CMPT.5559.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
114,2010,0.93,BAR.PRM.CMPT.5559.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
115,2010,7.76,BAR.PRM.CMPT.5559.ZS,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
116,2010,20.99,BAR.PRM.CMPT.5559.ZS,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
117,2009,4.6,SH.STA.SUIC.P5,BGD,Bangladesh,South Asia,Lower middle income,IDA
118,2010,4.4,SH.STA.SUIC.P5,BGD,Bangladesh,South Asia,Lower middle income,IDA
119,2011,4.0,SH.STA.SUIC.P5,BGD,Bangladesh,South Asia,Lower middle income,IDA
120,2012,3.7,SH.STA.SUIC.P5,BGD,Bangladesh,South Asia,Lower middle income,IDA
121,2013,3.5,SH.STA.SUIC.P5,BGD,Bangladesh,South Asia,Lower middle income,IDA
122,2014,3.5,SH.STA.SUIC.P5,BGD,Bangladesh,South Asia,Lower middle income,IDA
123,2015,3.4,SH.STA.SUIC.P5,BGD,Bangladesh,South Asia,Lower middle income,IDA
124,2016,3.4,SH.STA.SUIC.P5,BGD,Bangladesh,South Asia,Lower middle income,IDA
125,2017,3.5,SH.STA.SUIC.P5,BGD,Bangladesh,South Asia,Lower middle income,IDA
126,2018,3.6,SH.STA.SUIC.P5,BGD,Bangladesh,South Asia,Lower middle income,IDA
127,2019,3.7,SH.STA.SUIC.P5,BGD,Bangladesh,South Asia,Lower middle income,IDA
128,2009,5.1,SH.STA.SUIC.P5,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
129,2010,5.0,SH.STA.SUIC.P5,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
130,2011,5.2,SH.STA.SUIC.P5,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
131,2012,5.4,SH.STA.SUIC.P5,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
132,2013,5.6,SH.STA.SUIC.P5,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
133,2014,5.6,SH.STA.SUIC.P5,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
134,2015,5.9,SH.STA.SUIC.P5,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
135,2016,6.0,SH.STA.SUIC.P5,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
136,2017,6.6,SH.STA.SUIC.P5,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
137,2018,7.0,SH.STA.SUIC.P5,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
138,2019,6.9,SH.STA.SUIC.P5,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
139,2009,10.7,SH.STA.SUIC.P5,CHN,China,East Asia & Pacific,Upper middle income,IBRD
140,2010,10.2,SH.STA.SUIC.P5,CHN,China,East Asia & Pacific,Upper middle income,IBRD
141,2011,9.6,SH.STA.SUIC.P5,CHN,China,East Asia & Pacific,Upper middle income,IBRD
142,2012,9.0,SH.STA.SUIC.P5,CHN,China,East Asia & Pacific,Upper middle income,IBRD
143,2013,8.6,SH.STA.SUIC.P5,CHN,China,East Asia & Pacific,Upper middle income,IBRD
144,2014,8.4,SH.STA.SUIC.P5,CHN,China,East Asia & Pacific,Upper middle income,IBRD
145,2015,8.1,SH.STA.SUIC.P5,CHN,China,East Asia & Pacific,Upper middle income,IBRD
146,2016,8.2,SH.STA.SUIC.P5,CHN,China,East Asia & Pacific,Upper middle income,IBRD
147,2017,8.1,SH.STA.SUIC.P5,CHN,China,East Asia & Pacific,Upper middle income,IBRD
148,2018,8.1,SH.STA.SUIC.P5,CHN,China,East Asia & Pacific,Upper middle income,IBRD
149,2019,8.1,SH.STA.SUIC.P5,CHN,China,East Asia & Pacific,Upper middle income,IBRD
150,2009,14.5,SH.STA.SUIC.P5,IND,India,South Asia,Lower middle income,IBRD
151,2010,14.6,SH.STA.SUIC.P5,IND,India,South Asia,Lower middle income,IBRD
152,2011,14.7,SH.STA.SUIC.P5,IND,India,South Asia,Lower middle income,IBRD
153,2012,14.3,SH.STA.SUIC.P5,IND,India,South Asia,Lower middle income,IBRD
154,2013,13.7,SH.STA.SUIC.P5,IND,India,South Asia,Lower middle income,IBRD
155,2014,12.8,SH.STA.SUIC.P5,IND,India,South Asia,Lower middle income,IBRD
156,2015,12.3,SH.STA.SUIC.P5,IND,India,South Asia,Lower middle income,IBRD
157,2016,12.1,SH.STA.SUIC.P5,IND,India,South Asia,Lower middle income,IBRD
158,2017,12.0,SH.STA.SUIC.P5,IND,India,South Asia,Lower middle income,IBRD
159,2018,12.6,SH.STA.SUIC.P5,IND,India,South Asia,Lower middle income,IBRD
160,2019,12.7,SH.STA.SUIC.P5,IND,India,South Asia,Lower middle income,IBRD
161,2009,2.7,SH.STA.SUIC.P5,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
162,2010,2.6,SH.STA.SUIC.P5,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
163,2011,2.6,SH.STA.SUIC.P5,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
164,2012,2.5,SH.STA.SUIC.P5,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
165,2013,2.5,SH.STA.SUIC.P5,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
166,2014,2.4,SH.STA.SUIC.P5,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
167,2015,2.4,SH.STA.SUIC.P5,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
168,2016,2.4,SH.STA.SUIC.P5,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
169,2017,2.4,SH.STA.SUIC.P5,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
170,2018,2.4,SH.STA.SUIC.P5,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
171,2019,2.4,SH.STA.SUIC.P5,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
172,2009,8.8,SH.STA.SUIC.P5,PAK,Pakistan,South Asia,Lower middle income,Blend
173,2010,8.8,SH.STA.SUIC.P5,PAK,Pakistan,South Asia,Lower middle income,Blend
174,2011,8.7,SH.STA.SUIC.P5,PAK,Pakistan,South Asia,Lower middle income,Blend
175,2012,8.8,SH.STA.SUIC.P5,PAK,Pakistan,South Asia,Lower middle income,Blend
176,2013,8.9,SH.STA.SUIC.P5,PAK,Pakistan,South Asia,Lower middle income,Blend
177,2014,8.9,SH.STA.SUIC.P5,PAK,Pakistan,South Asia,Lower middle income,Blend
178,2015,9.0,SH.STA.SUIC.P5,PAK,Pakistan,South Asia,Lower middle income,Blend
179,2016,9.1,SH.STA.SUIC.P5,PAK,Pakistan,South Asia,Lower middle income,Blend
180,2017,9.1,SH.STA.SUIC.P5,PAK,Pakistan,South Asia,Lower middle income,Blend
181,2018,8.9,SH.STA.SUIC.P5,PAK,Pakistan,South Asia,Lower middle income,Blend
182,2019,8.9,SH.STA.SUIC.P5,PAK,Pakistan,South Asia,Lower middle income,Blend
183,2009,38.4,SH.STA.SUIC.P5,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
184,2010,38.1,SH.STA.SUIC.P5,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
185,2011,35.9,SH.STA.SUIC.P5,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
186,2012,34.4,SH.STA.SUIC.P5,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
187,2013,33.5,SH.STA.SUIC.P5,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
188,2014,33.8,SH.STA.SUIC.P5,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
189,2015,32.0,SH.STA.SUIC.P5,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
190,2016,31.0,SH.STA.SUIC.P5,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
191,2017,28.2,SH.STA.SUIC.P5,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
192,2018,27.1,SH.STA.SUIC.P5,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
193,2019,25.1,SH.STA.SUIC.P5,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
194,2009,26.7,SH.STA.SUIC.P5,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
195,2010,24.6,SH.STA.SUIC.P5,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
196,2011,22.4,SH.STA.SUIC.P5,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
197,2012,22.9,SH.STA.SUIC.P5,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
198,2013,23.7,SH.STA.SUIC.P5,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
199,2014,24.1,SH.STA.SUIC.P5,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
200,2015,24.5,SH.STA.SUIC.P5,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
201,2016,24.4,SH.STA.SUIC.P5,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
202,2017,25.2,SH.STA.SUIC.P5,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
203,2018,24.1,SH.STA.SUIC.P5,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
204,2019,23.5,SH.STA.SUIC.P5,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
205,2009,6.9,SH.STA.SUIC.P5,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
206,2010,7.0,SH.STA.SUIC.P5,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
207,2011,7.2,SH.STA.SUIC.P5,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
208,2012,7.4,SH.STA.SUIC.P5,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
209,2013,7.5,SH.STA.SUIC.P5,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
210,2014,7.6,SH.STA.SUIC.P5,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
211,2015,7.7,SH.STA.SUIC.P5,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
212,2016,7.7,SH.STA.SUIC.P5,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
213,2017,7.7,SH.STA.SUIC.P5,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
214,2018,7.6,SH.STA.SUIC.P5,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
215,2019,7.5,SH.STA.SUIC.P5,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
216,2009,69.485,SP.DYN.LE00.IN,BGD,Bangladesh,South Asia,Lower middle income,IDA
217,2010,69.881,SP.DYN.LE00.IN,BGD,Bangladesh,South Asia,Lower middle income,IDA
218,2011,70.256,SP.DYN.LE00.IN,BGD,Bangladesh,South Asia,Lower middle income,IDA
219,2012,70.606,SP.DYN.LE00.IN,BGD,Bangladesh,South Asia,Lower middle income,IDA
220,2013,70.93,SP.DYN.LE00.IN,BGD,Bangladesh,South Asia,Lower middle income,IDA
221,2014,71.231,SP.DYN.LE00.IN,BGD,Bangladesh,South Asia,Lower middle income,IDA
222,2015,71.514,SP.DYN.LE00.IN,BGD,Bangladesh,South Asia,Lower middle income,IDA
223,2016,71.785,SP.DYN.LE00.IN,BGD,Bangladesh,South Asia,Lower middle income,IDA
224,2017,72.052,SP.DYN.LE00.IN,BGD,Bangladesh,South Asia,Lower middle income,IDA
225,2018,72.32,SP.DYN.LE00.IN,BGD,Bangladesh,South Asia,Lower middle income,IDA
226,2019,72.591,SP.DYN.LE00.IN,BGD,Bangladesh,South Asia,Lower middle income,IDA
227,2020,72.868,SP.DYN.LE00.IN,BGD,Bangladesh,South Asia,Lower middle income,IDA
228,2009,73.3,SP.DYN.LE00.IN,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
229,2010,73.619,SP.DYN.LE00.IN,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
230,2011,73.921,SP.DYN.LE00.IN,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
231,2012,74.209,SP.DYN.LE00.IN,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
232,2013,74.483,SP.DYN.LE00.IN,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
233,2014,74.745,SP.DYN.LE00.IN,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
234,2015,74.994,SP.DYN.LE00.IN,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
235,2016,75.23,SP.DYN.LE00.IN,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
236,2017,75.456,SP.DYN.LE00.IN,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
237,2018,75.672,SP.DYN.LE00.IN,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
238,2019,75.881,SP.DYN.LE00.IN,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
239,2020,76.084,SP.DYN.LE00.IN,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
240,2009,74.119,SP.DYN.LE00.IN,CHN,China,East Asia & Pacific,Upper middle income,IBRD
241,2010,74.409,SP.DYN.LE00.IN,CHN,China,East Asia & Pacific,Upper middle income,IBRD
242,2011,74.708,SP.DYN.LE00.IN,CHN,China,East Asia & Pacific,Upper middle income,IBRD
243,2012,75.013,SP.DYN.LE00.IN,CHN,China,East Asia & Pacific,Upper middle income,IBRD
244,2013,75.321,SP.DYN.LE00.IN,CHN,China,East Asia & Pacific,Upper middle income,IBRD
245,2014,75.629,SP.DYN.LE00.IN,CHN,China,East Asia & Pacific,Upper middle income,IBRD
